0.15075,26.985,4.8856e-13
0.15075,27.136,4.2063e-13
0.15075,27.286,3.6214e-13
0.15075,27.437,3.1178e-13
0.15075,27.588,2.6843e-13
0.15075,27.739,2.311e-13
0.15075,27.889,1.9896e-13
0.15075,28.04,1.7129e-13
0.15075,28.191,1.4746e-13
0.15075,28.342,1.2695e-13
0.15075,28.492,1.0929e-13
0.15075,28.643,9.4091e-14
0.15075,28.794,8.1003e-14
0.15075,28.945,6.9734e-14
0.15075,29.095,6.0033e-14
0.15075,29.246,5.1681e-14
0.15075,29.397,4.4491e-14
0.15075,29.548,3.8301e-14
0.15075,29.698,3.2972e-14
0.15075,29.849,2.8384e-14
0.15075,30,2.4435e-14
0.30151,0,-1
0.30151,0.15075,-0.22774
0.30151,0.30151,-0.10034
0.30151,0.45226,-0.035631
0.30151,0.60302,0.0010015
0.30151,0.75377,0.022249
0.30151,0.90452,0.034291
0.30151,1.0553,0.040578
0.30151,1.206,0.043196
0.30151,1.3568,0.043469
0.30151,1.5075,0.042263
0.30151,1.6583,0.040155
0.30151,1.809,0.037532
0.30151,1.9598,0.034658
0.30151,2.1106,0.031706
0.30151,2.2613,0.028793
0.30151,2.4121,0.025994
0.30151,2.5628,0.023352
0.30151,2.7136,0.020894
0.30151,2.8643,0.018631
0.30151,3.0151,0.016565
0.30151,3.1658,0.01469
0.30151,3.3166,0.012999
0.30151,3.4673,0.011481
0.30151,3.6181,0.010122
0.30151,3.7688,0.008911
0.30151,3.9196,0.0078341
0.30151,4.0704,0.006879
0.30151,4.2211,0.0060337
0.30151,4.3719,0.005287
0.30151,4.5226,0.0046286
0.30151,4.6734,0.0040487
0.30151,4.8241,0.0035389
0.30151,4.9749,0.003091
0.30151,5.1256,0.0026981
0.30151,5.2764,0.0023538
0.30151,5.4271,0.0020522
0.30151,5.5779,0.0017884
0.30151,5.7286,0.0015577
0.30151,5.8794,0.0013562
0.30151,6.0302,0.0011803
0.30151,6.1809,0.0010267
0.30151,6.3317,0.00089285
0.30151,6.4824,0.00077616
0.30151,6.6332,0.00067449
0.30151,6.7839,0.00058597
0.30151,6.9347,0.00050891
0.30151,7.0854,0.00044186
0.30151,7.2362,0.00038355
0.30151,7.3869,0.00033285
0.30151,7.5377,0.00028878
0.30151,7.6884,0.00025049
0.30151,7.8392,0.00021724
0.30151,7.9899,0.00018836
0.30151,8.1407,0.00016328
0.30151,8.2915,0.00014152
0.30151,8.4422,0.00012264
0.30151,8.593,0.00010625
0.30151,8.7437,9.2047e-05
0.30151,8.8945,7.9726e-05
0.30151,9.0452,6.9044e-05
0.30151,9.196,5.9784e-05
0.30151,9.3467,5.1759e-05
0.30151,9.4975,4.4806e-05
0.30151,9.6482,3.8781e-05
0.30151,9.799,3.3563e-05
0.30151,9.9497,2.9043e-05
0.30151,10.101,2.5129e-05
0.30151,10.251,2.174e-05
0.30151,10.402,1.8807e-05
0.30151,10.553,1.6267e-05
0.30151,10.704,1.4069e-05
0.30151,10.854,1.2167e-05
0.30151,11.005,1.0521e-05
0.30151,11.156,9.0965e-06
0.30151,11.307,7.8645e-06
0.30151,11.457,6.7987e-06
0.30151,11.608,5.8769e-06
0.30151,11.759,5.0797e-06
0.30151,11.91,4.3903e-06
0.30151,12.06,3.7942e-06
0.30151,12.211,3.2787e-06
0.30151,12.362,2.8331e-06
0.30151,12.513,2.4479e-06
0.30151,12.663,2.115e-06
0.30151,12.814,1.8272e-06
0.30151,12.965,1.5784e-06
0.30151,13.116,1.3635e-06
0.30151,13.266,1.1777e-06
0.30151,13.417,1.0172e-06
0.30151,13.568,8.7852e-07
0.30151,13.719,7.587e-07
0.30151,13.869,6.5519e-07
0.30151,14.02,5.6577e-07
0.30151,14.171,4.8853e-07
0.30151,14.322,4.2182e-07
0.30151,14.472,3.642e-07
0.30151,14.623,3.1443e-07
0.30151,14.774,2.7145e-07
0.30151,14.925,2.3434e-07
0.30151,15.075,2.0229e-07
0.30151,15.226,1.7462e-07
0.30151,15.377,1.5072e-07
0.30151,15.528,1.3009e-07
0.30151,15.678,1.1228e-07
0.30151,15.829,9.6907e-08
0.30151,15.98,8.3633e-08
0.30151,16.131,7.2175e-08
0.30151,16.281,6.2284e-08
0.30151,16.432,5.3747e-08
0.30151,16.583,4.6378e-08
0.30151,16.734,4.0018e-08
0.30151,16.884,3.4529e-08
0.30151,17.035,2.9792e-08
0.30151,17.186,2.5704e-08
0.30151,17.337,2.2177e-08
0.30151,17.487,1.9132e-08
0.30151,17.638,1.6506e-08
0.30151,17.789,1.4239e-08
0.30151,17.94,1.2283e-08
0.30151,18.09,1.0596e-08
0.30151,18.241,9.1401e-09
0.30151,18.392,7.884e-09
0.30151,18.543,6.8004e-09
0.30151,18.693,5.8655e-09
0.30151,18.844,5.0591e-09
0.30151,18.995,4.3634e-09
0.30151,19.146,3.7633e-09
0.30151,19.296,3.2456e-09
0.30151,19.447,2.7991e-09
0.30151,19.598,2.4139e-09
0.30151,19.749,2.0817e-09
0.30151,19.899,1.7952e-09
0.30151,20.05,1.5481e-09
0.30151,20.201,1.3349e-09
0.30151,20.352,1.1511e-09
0.30151,20.503,9.9258e-10
0.30151,20.653,8.5587e-10
0.30151,20.804,7.3797e-10
0.30151,20.955,6.363e-10
0.30151,21.106,5.4862e-10
0.30151,21.256,4.7302e-10
0.30151,21.407,4.0782e-10
0.30151,21.558,3.5161e-10
0.30151,21.709,3.0314e-10
0.30151,21.859,2.6134e-10
0.30151,22.01,2.2531e-10
0.30151,22.161,1.9423e-10
0.30151,22.312,1.6745e-10
0.30151,22.462,1.4435e-10
0.30151,22.613,1.2444e-10
0.30151,22.764,1.0727e-10
0.30151,22.915,9.2466e-11
0.30151,23.065,7.9706e-11
0.30151,23.216,6.8706e-11
0.30151,23.367,5.9223e-11
0.30151,23.518,5.1048e-11
0.30151,23.668,4.4001e-11
0.30151,23.819,3.7926e-11
0.30151,23.97,3.2689e-11
0.30151,24.121,2.8175e-11
0.30151,24.271,2.4284e-11
0.30151,24.422,2.093e-11
0.30151,24.573,1.8039e-11
0.30151,24.724,1.5547e-11
0.30151,24.874,1.3399e-11
0.30151,25.025,1.1548e-11
0.30151,25.176,9.9521e-12
0.30151,25.327,8.5768e-12
0.30151,25.477,7.3915e-12
0.30151,25.628,6.3699e-12
0.30151,25.779,5.4894e-12
0.30151,25.93,4.7306e-12
0.30151,26.08,4.0766e-12
0.30151,26.231,3.513e-12
0.30151,26.382,3.0273e-12
0.30151,26.533,2.6087e-12
0.30151,26.683,2.2479e-12
0.30151,26.834,1.937e-12
0.30151,26.985,1.6691e-12
0.30151,27.136,1.4382e-12
0.30151,27.286,1.2393e-12
0.30151,27.437,1.0678e-12
0.30151,27.588,9.2011e-13
0.30151,27.739,7.9281e-13
0.30151,27.889,6.8311e-13
0.30151,28.04,5.8858e-13
0.30151,28.191,5.0713e-13
0.30151,28.342,4.3695e-13
0.30151,28.492,3.7647e-13
0.30151,28.643,3.2436e-13
0.30151,28.794,2.7946e-13
0.30151,28.945,2.4078e-13
0.30151,29.095,2.0744e-13
0.30151,29.246,1.7872e-13
0.30151,29.397,1.5398e-13
0.30151,29.548,1.3266e-13
0.30151,29.698,1.1429e-13
0.30151,29.849,9.8461e-14
0.30151,30,8.4825e-14
0.45226,0,-1
0.45226,0.15075,-0.35506
0.45226,0.30151,-0.18036
0.45226,0.45226,-0.082092
0.45226,0.60302,-0.021885
0.45226,0.75377,0.015829
0.45226,0.90452,0.039223
0.45226,1.0553,0.05315
0.45226,1.206,0.060707
0.45226,1.3568,0.063953
0.45226,1.5075,0.064297
0.45226,1.6583,0.062719
0.45226,1.809,0.059908
0.45226,1.9598,0.05635
0.45226,2.1106,0.052387
0.45226,2.2613,0.048258
0.45226,2.4121,0.044129
0.45226,2.5628,0.04011
0.45226,2.7136,0.036276
0.45226,2.8643,0.032669
0.45226,3.0151,0.029315
0.45226,3.1658,0.026223
0.45226,3.3166,0.023394
0.45226,3.4673,0.02082
0.45226,3.6181,0.018491
0.45226,3.7688,0.016391
0.45226,3.9196,0.014505
0.45226,4.0704,0.012817
0.45226,4.2211,0.01131
0.45226,4.3719,0.0099677
0.45226,4.5226,0.0087747
0.45226,4.6734,0.0077166
0.45226,4.8241,0.0067795
0.45226,4.9749,0.0059511
0.45226,5.1256,0.0052196
0.45226,5.2764,0.0045746
0.45226,5.4271,0.0040065
0.45226,5.5779,0.0035067
0.45226,5.7286,0.0030674
0.45226,5.8794,0.0026815
0.45226,6.0302,0.002343
0.45226,6.1809,0.0020462
0.45226,6.3317,0.0017861
0.45226,6.4824,0.0015584
0.45226,6.6332,0.0013592
0.45226,6.7839,0.001185
0.45226,6.9347,0.0010327
0.45226,7.0854,0.00089964
0.45226,7.2362,0.00078348
0.45226,7.3869,0.0006821
0.45226,7.5377,0.00059365
0.45226,7.6884,0.00051653
0.45226,7.8392,0.0004493
0.45226,7.9899,0.00039072
0.45226,8.1407,0.00033969
0.45226,8.2915,0.00029525
0.45226,8.4422,0.00025657
0.45226,8.593,0.0002229
0.45226,8.7437,0.00019362
0.45226,8.8945,0.00016814
0.45226,9.0452,0.00014599
0.45226,9.196,0.00012673
0.45226,9.3467,0.00011
0.45226,9.4975,9.5455e-05
0.45226,9.6482,8.282e-05
0.45226,9.799,7.1847e-05
0.45226,9.9497,6.2318e-05
0.45226,10.101,5.4044e-05
0.45226,10.251,4.6862e-05
0.45226,10.402,4.0629e-05
0.45226,10.553,3.522e-05
0.45226,10.704,3.0527e-05
0.45226,10.854,2.6456e-05
0.45226,11.005,2.2925e-05
0.45226,11.156,1.9863e-05
0.45226,11.307,1.7208e-05
0.45226,11.457,1.4906e-05
0.45226,11.608,1.2911e-05
0.45226,11.759,1.1182e-05
0.45226,11.91,9.683e-06
0.45226,12.06,8.3842e-06
0.45226,12.211,7.259e-06
0.45226,12.362,6.2842e-06
0.45226,12.513,5.4398e-06
0.45226,12.663,4.7085e-06
0.45226,12.814,4.0751e-06
0.45226,12.965,3.5266e-06
0.45226,13.116,3.0517e-06
0.45226,13.266,2.6405e-06
0.45226,13.417,2.2846e-06
0.45226,13.568,1.9765e-06
0.45226,13.719,1.7098e-06
0.45226,13.869,1.479e-06
0.45226,14.02,1.2792e-06
0.45226,14.171,1.1064e-06
0.45226,14.322,9.5685e-07
0.45226,14.472,8.2745e-07
0.45226,14.623,7.1551e-07
0.45226,14.774,6.1868e-07
0.45226,14.925,5.3491e-07
0.45226,15.075,4.6246e-07
0.45226,15.226,3.998e-07
0.45226,15.377,3.4561e-07
0.45226,15.528,2.9875e-07
0.45226,15.678,2.5823e-07
0.45226,15.829,2.2319e-07
0.45226,15.98,1.929e-07
0.45226,16.131,1.6671e-07
0.45226,16.281,1.4406e-07
0.45226,16.432,1.2449e-07
0.45226,16.583,1.0757e-07
0.45226,16.734,9.2949e-08
0.45226,16.884,8.0309e-08
0.45226,17.035,6.9385e-08
0.45226,17.186,5.9945e-08
0.45226,17.337,5.1786e-08
0.45226,17.487,4.4736e-08
0.45226,17.638,3.8644e-08
0.45226,17.789,3.3381e-08
0.45226,17.94,2.8833e-08
0.45226,18.09,2.4903e-08
0.45226,18.241,2.1509e-08
0.45226,18.392,1.8576e-08
0.45226,18.543,1.6043e-08
0.45226,18.693,1.3854e-08
0.45226,18.844,1.1964e-08
0.45226,18.995,1.0331e-08
0.45226,19.146,8.9211e-09
0.45226,19.296,7.7031e-09
0.45226,19.447,6.6511e-09
0.45226,19.598,5.7426e-09
0.45226,19.749,4.9581e-09
0.45226,19.899,4.2806e-09
0.45226,20.05,3.6955e-09
0.45226,20.201,3.1904e-09
0.45226,20.352,2.7541e-09
0.45226,20.503,2.3775e-09
0.45226,20.653,2.0523e-09
0.45226,20.804,1.7715e-09
0.45226,20.955,1.5291e-09
0.45226,21.106,1.3199e-09
0.45226,21.256,1.1392e-09
0.45226,21.407,9.8325e-10
0.45226,21.558,8.4862e-10
0.45226,21.709,7.3241e-10
0.45226,21.859,6.3209e-10
0.45226,22.01,5.455e-10
0.45226,22.161,4.7075e-10
0.45226,22.312,4.0624e-10
0.45226,22.462,3.5057e-10
0.45226,22.613,3.0251e-10
0.45226,22.764,2.6104e-10
0.45226,22.915,2.2524e-10
0.45226,23.065,1.9435e-10
0.45226,23.216,1.677e-10
0.45226,23.367,1.4469e-10
0.45226,23.518,1.2484e-10
0.45226,23.668,1.0771e-10
0.45226,23.819,9.2928e-11
0.45226,23.97,8.0173e-11
0.45226,24.121,6.9167e-11
0.45226,24.271,5.9671e-11
0.45226,24.422,5.1478e-11
0.45226,24.573,4.4408e-11
0.45226,24.724,3.8309e-11
0.45226,24.874,3.3047e-11
0.45226,25.025,2.8507e-11
0.45226,25.176,2.459e-11
0.45226,25.327,2.1211e-11
0.45226,25.477,1.8296e-11
0.45226,25.628,1.5782e-11
0.45226,25.779,1.3612e-11
0.45226,25.93,1.1741e-11
0.45226,26.08,1.0127e-11
0.45226,26.231,8.7342e-12
0.45226,26.382,7.533e-12
0.45226,26.533,6.497e-12
0.45226,26.683,5.6033e-12
0.45226,26.834,4.8325e-12
0.45226,26.985,4.1676e-12
0.45226,27.136,3.5942e-12
0.45226,27.286,3.0996e-12
0.45226,27.437,2.673e-12
0.45226,27.588,2.3051e-12
0.45226,27.739,1.9878e-12
0.45226,27.889,1.7142e-12
0.45226,28.04,1.4782e-12
0.45226,28.191,1.2747e-12
0.45226,28.342,1.0991e-12
0.45226,28.492,9.4777e-13
0.45226,28.643,8.1724e-13
0.45226,28.794,7.0467e-13
0.45226,28.945,6.076e-13
0.45226,29.095,5.239e-13
0.45226,29.246,4.5172e-13
0.45226,29.397,3.8948e-13
0.45226,29.548,3.3581e-13
0.45226,29.698,2.8953e-13
0.45226,29.849,2.4963e-13
0.45226,30,2.1522e-13
0.60302,0,-1
0.60302,0.15075,-0.47653
0.60302,0.30151,-0.27116
0.60302,0.45226,-0.14389
0.60302,0.60302,-0.060102
0.60302,0.75377,-0.0040781
0.60302,0.90452,0.033153
0.60302,1.0553,0.057289
0.60302,1.206,0.07217
0.60302,1.3568,0.080479
0.60302,1.5075,0.084134
0.60302,1.6583,0.084526
0.60302,1.809,0.08267
0.60302,1.9598,0.079312
0.60302,2.1106,0.074997
0.60302,2.2613,0.070125
0.60302,2.4121,0.064985
0.60302,2.5628,0.059784
0.60302,2.7136,0.054667
0.60302,2.8643,0.049734
0.60302,3.0151,0.04505
0.60302,3.1658,0.040655
0.60302,3.3166,0.036569
0.60302,3.4673,0.0328
0.60302,3.6181,0.029345
0.60302,3.7688,0.026195
0.60302,3.9196,0.023336
0.60302,4.0704,0.020751
0.60302,4.2211,0.018422
0.60302,4.3719,0.01633
0.60302,4.5226,0.014456
0.60302,4.6734,0.012781
0.60302,4.8241,0.011287
0.60302,4.9749,0.0099577
0.60302,5.1256,0.0087759
0.60302,5.2764,0.0077274
0.60302,5.4271,0.0067984
0.60302,5.5779,0.0059763
0.60302,5.7286,0.0052498
0.60302,5.8794,0.0046085
0.60302,6.0302,0.0040429
0.60302,6.1809,0.0035445
0.60302,6.3317,0.0031058
0.60302,6.4824,0.0027199
0.60302,6.6332,0.0023808
0.60302,6.7839,0.0020829
0.60302,6.9347,0.0018215
0.60302,7.0854,0.0015922
0.60302,7.2362,0.0013912
0.60302,7.3869,0.001215
0.60302,7.5377,0.0010608
0.60302,7.6884,0.00092585
0.60302,7.8392,0.00080778
0.60302,7.9899,0.00070453
0.60302,8.1407,0.00061429
0.60302,8.2915,0.00053545
0.60302,8.4422,0.0004666
0.60302,8.593,0.00040649
0.60302,8.7437,0.00035403
0.60302,8.8945,0.00030826
0.60302,9.0452,0.00026834
0.60302,9.196,0.00023354
0.60302,9.3467,0.00020321
0.60302,9.4975,0.00017678
0.60302,9.6482,0.00015375
0.60302,9.799,0.0001337
0.60302,9.9497,0.00011624
0.60302,10.101,0.00010104
0.60302,10.251,8.781e-05
0.60302,10.402,7.6301e-05
0.60302,10.553,6.6289e-05
0.60302,10.704,5.7581e-05
0.60302,10.854,5.001e-05
0.60302,11.005,4.3427e-05
0.60302,11.156,3.7705e-05
0.60302,11.307,3.2732e-05
0.60302,11.457,2.8411e-05
0.60302,11.608,2.4658e-05
0.60302,11.759,2.1397e-05
0.60302,11.91,1.8565e-05
0.60302,12.06,1.6106e-05
0.60302,12.211,1.3971e-05
0.60302,12.362,1.2117e-05
0.60302,12.513,1.0509e-05
0.60302,12.663,9.1124e-06
0.60302,12.814,7.9009e-06
0.60302,12.965,6.8497e-06
0.60302,13.116,5.9377e-06
0.60302,13.266,5.1467e-06
0.60302,13.417,4.4606e-06
0.60302,13.568,3.8656e-06
0.60302,13.719,3.3496e-06
0.60302,13.869,2.9023e-06
0.60302,14.02,2.5144e-06
0.60302,14.171,2.1782e-06
0.60302,14.322,1.8868e-06
0.60302,14.472,1.6343e-06
0.60302,14.623,1.4154e-06
0.60302,14.774,1.2258e-06
0.60302,14.925,1.0615e-06
0.60302,15.075,9.1909e-07
0.60302,15.226,7.9576e-07
0.60302,15.377,6.8893e-07
0.60302,15.528,5.964e-07
0.60302,15.678,5.1626e-07
0.60302,15.829,4.4686e-07
0.60302,15.98,3.8677e-07
0.60302,16.131,3.3473e-07
0.60302,16.281,2.8968e-07
0.60302,16.432,2.5067e-07
0.60302,16.583,2.1691e-07
0.60302,16.734,1.8768e-07
0.60302,16.884,1.6238e-07
0.60302,17.035,1.4048e-07
0.60302,17.186,1.2153e-07
0.60302,17.337,1.0513e-07
0.60302,17.487,9.0934e-08
0.60302,17.638,7.8654e-08
0.60302,17.789,6.8028e-08
0.60302,17.94,5.8835e-08
0.60302,18.09,5.0882e-08
0.60302,18.241,4.4001e-08
0.60302,18.392,3.8049e-08
0.60302,18.543,3.2901e-08
0.60302,18.693,2.8448e-08
0.60302,18.844,2.4596e-08
0.60302,18.995,2.1265e-08
0.60302,19.146,1.8384e-08
0.60302,19.296,1.5893e-08
0.60302,19.447,1.3739e-08
0.60302,19.598,1.1876e-08
0.60302,19.749,1.0266e-08
0.60302,19.899,8.8731e-09
0.60302,20.05,7.6692e-09
0.60302,20.201,6.6283e-09
0.60302,20.352,5.7285e-09
